ID,Is_Lead
WTOPV47E,0.08959181242978889
9DLYZCUW,0.06504160213742047
JCYRCTNE,0.5358453190049418
TVIX5INS,0.08593717341212141
FR38HJFG,0.12219982488427825
HWED8UBF,0.4050767289879214
2UC6R5XE,0.13463017065957789
FXPCJ7GE,0.12144828648776142
KZCHX6LW,0.09459890334265869
YODUTYZU,0.08827611152172551
CUNTRPMN,0.11996406505556502
DXYC8WIG,0.16136646546909195
6ZRSCJ6J,0.4746897932758246
YSNU9M3K,0.14926594187171588
C5CGJVQZ,0.08684939856552132
VMYWFYEL,0.30637787539471445
N3UXDVTF,0.5107405986803636
LH8H3PTS,0.994266547540455
WBBAFNBP,0.9948423695551144
MG2YF6UW,0.06732592680692026
6LM5QANA,0.25980253525700164
EKN8UCSW,0.14345288711480145
SKA2MXXX,0.42801389541632917
IDFGBLIU,0.4721031481234367
K9OYK83E,0.9883621543526125
RB65FVXC,0.10174121465598983
MS2BW42V,0.08552675522475202
7DQEOUAG,0.09780244323637574
YMS7QOAS,0.13238202847906785
DJ43FJEN,0.10061166594220669
DYBXGBFU,0.13194613928814292
KUKPJIXJ,0.4087518906305251
MHSJQ4JV,0.08728310450692595
HNS3R3D5,0.11923263228534206
NRPPMJWP,0.11881942187756468
CFEXBQSJ,0.4942199632407342
UUFE3JAX,0.46079066054657164
CELABZOL,0.13322472577560157
EGEBKGVH,0.1140201581394956
OXWWZMVZ,0.11208545595804298
WRPD2HMF,0.08184030197632358
LKI8SIWO,0.5367330013548509
E7SJU7FV,0.12932353987094
U3BH4IY4,0.15231419698052834
CWFCD2XN,0.0912165512589197
HFSJS8WA,0.15447894699242457
8XMAYA7Z,0.08672169053209791
TUFWHICI,0.133275052561415
4F4UVPIS,0.1585171744320993
BMBMKLO5,0.18703720170767604
L2DWAWQ8,0.5312393548053097
3R3Q7LQU,0.9958961264047251
4KDFRJTQ,0.9851627269536022
IAKCCEQE,0.12855909713481253
PQFG7RVU,0.22560252617027193
SF3U5N9N,0.12815186189645839
BSYAT4Q6,0.4445027878599768
BVCDEFKW,0.5220445590671379
WTF8P7V8,0.7811179677225482
K47UMJDR,0.10077032134249034
MB5EVGMF,0.4281554544285156
TMB7UW6N,0.11981136432763355
TVJPH4BN,0.43892102815280737
MHVNW7PC,0.9958375694525764
WSGMINXL,0.3133789277826607
2NOO8MXG,0.13463017065957789
XMHRUSX7,0.4338830077795937
FGBY3BM3,0.11466996853780735
CCVEYPDT,0.11117563758530716
BTHUEGSL,0.12442958168794346
WLY7WNSY,0.4165282432665946
79ARKMPK,0.11600882161584496
UDFHXSNF,0.2282139410579259
8BFKOWDE,0.44039328809171446
CHH2S35Z,0.7870583970686672
CB5TGLCW,0.049860291263663016
Z5KN8VUG,0.07868186557029472
HHAY4EQP,0.21277898135095652
BCG8TQNU,0.21658498449044453
DYXCPZQY,0.13206467037300046
2EGUR28K,0.11945658819375533
2FB8VYNF,0.49769786336400784
E7GADWU6,0.1023023934798319
HLWMKRRA,0.47437473361618965
XW6BJF7L,0.07981804640669513
8M2YTHRZ,0.12934199973060545
I98Z8HNE,0.25894885102337345
YGZTMGB7,0.07930177715553527
P2PWARDS,0.10600731839887602
6HBRAE9M,0.6473758387382924
MBXRFCTT,0.07269283160072794
NMMPZMNA,0.04523870516434449
6CHFWCCQ,0.10137239045352116
KS4JBTL6,0.9586222517736243
KQK8S8CG,0.07169960289615479
GE4VFAJH,0.4326594447177264
WB2SVZPT,0.4007745343593559
QHHZBBMU,0.1338507934837342
MOSXMCCN,0.4148896139734718
2LSC8W9Z,0.1826677785641471
IMNXDL3Z,0.11945658819375533
B9PYFTEG,0.43802061300053613
XYBBBVVF,0.47817741776682454
LKJUDPFW,0.11586902736201193
YRNP87NE,0.44651596659848214
8JGJ8TVA,0.08314779781398209
BGGHCJ2P,0.40610294421847604
B4MCCVVO,0.11651101651771305
VCGGAILJ,0.08158033564288715
HVPZITBN,0.5358453190049418
F2GGTCD2,0.4668125061667897
SZGF26YZ,0.11750992692498236
HS2MGMPK,0.08689640983006028
PXJSBUVP,0.10210824143889037
CVTRZN5P,0.424455318814637
FPRSBK89,0.9787052136708319
GACQR6R7,0.054255656542033674
KFYJV3SS,0.12322632110633505
KYKABEVM,0.11948359915711534
IAJXAQFH,0.08155410622992389
DUJYW2TU,0.04295382972142016
U4QUHP7L,0.5709761522501904
JDYWX4KP,0.9819039412405309
5URB6AEJ,0.09158908016930987
HNH3JDCM,0.1279461474329319
D6WBL9RK,0.4766046486635537
MNS9XTUF,0.08684939856552132
JXQHC7XY,0.2741129932436321
MJRHG8KX,0.12810178772830733
6YBQNHBQ,0.5211319344190262
XCS33DFV,0.4803262667956643
QLP9RNSY,0.4133435030054109
FPPDU3MT,0.05906066007843987
RGE7TEQJ,0.08670948623623942
XM6XDRY2,0.1261895712997235
8HY8V5UM,0.08959181242978889
LNYVNXZD,0.11278471543274218
JWB4R8GF,0.263143698176983
4HYVSZBC,0.18445271623893109
JC6DFTEB,0.2500382364414237
SPUPNQUT,0.14959005689320126
EOMBVMKQ,0.10934204616793713
BPYAYMHG,0.5212096638747289
2CSDCVLS,0.19067190600460918
EEQWPUVA,0.04646989672101578
QCE7RWE2,0.12922322240279466
UPO9MKSQ,0.0808535505618574
3FSGF6CE,0.1712137380585639
I8JGSTW5,0.4890614384953441
W4BS3VWA,0.453427494854428
BZBJ6ZFH,0.1773745210895776
NBC8F67Z,0.18863405859963336
NQBYYE53,0.17114234586814295
DEISVHSW,0.4198545763234134
GUHEMPVJ,0.12186098020999024
U4EC6VX3,0.1334176736272231
6PFA5UBS,0.10812380122683844
CAPTGLQ4,0.14580686693765652
R9QYH26X,0.08748954295528172
DOILHTUM,0.49256660355437387
AMZGTA7R,0.1342561117981759
B8XXWGNV,0.4907475103563909
DK9EVZD5,0.09430042692814732
NWELFMOG,0.17166521543280286
EJJ6KXNU,0.446808277498953
L2WECWBS,0.13771499246380886
6YKFVM5Y,0.42605292170845616
QO264959,0.4658233625470834
N9CWQJ55,0.3298732504040246
GV5SUQJR,0.19148046950274988
CDJFETE3,0.9946500616783466
2SIHZG9I,0.987522937923356
JS6EG3RD,0.09509110912866306
W5AVQXZJ,0.12006984877634846
7JMHGHH4,0.4511135626435333
RSWKTWVA,0.06931049364563009
KQTJGK6B,0.08154580059595068
SXYTTFMD,0.4016497950283347
NDMS46Y5,0.09569091098021286
JHMHGBNX,0.9861601176077783
CXZEBUV8,0.12810178772830733
2FZQWAGT,0.18444067662636895
MURSMS73,0.1773745210895776
5TZTU9DI,0.43852281148524985
BTDKDUCZ,0.08287054119799984
NX5MJIZM,0.8467356062673663
HX3UMCCK,0.9925541028613204
G6JDMDJA,0.11790986784603455
MQCAZ7IG,0.987905376589756
9SGTFSBV,0.6674848729640103
RPDPZT38,0.4781623166381063
PSKRJOYA,0.1333278177239735
VBV7FQ8K,0.10210824143889037
G9P8F9JF,0.14825246972371947
GZJAJA4T,0.10201368176223438
2RBQBGE8,0.49256660355437387
2WNEJFG5,0.13258216792301367
5YP5BHVY,0.1334176736272231
HBVVFKFB,0.11045111643416762
N9NCRVOY,0.4913219232712291
FWPJM6KF,0.9867457294175476
7INQVCGP,0.135659978936062
KOAV5RNY,0.10043850885934887
AXQZQ2JX,0.4095038307887349
TFUGVOVV,0.11593213022578307
9PGA3DMA,0.31257006008891164
9WO9M8FT,0.08547367444197468
LSBUYXNE,0.514698872878519
525MMXBG,0.11499514113337195
EYT5LHNY,0.11087165558371531
J8UIQUZU,0.4171362493378681
GBY5L65B,0.08472163396364916
CDJNAHH9,0.08225419779119568
KVVMXQGR,0.5172218927459813
HMURAKJ6,0.10053350885661545
CS8SPADF,0.12118856482079676
PAON4ACL,0.1205632810178189
E7Q2EATD,0.46155151656067633
DPAPQKP5,0.48246778713902166
4TMNS4SG,0.08525396298587598
TREEURZS,0.08764600194768579
LN9SR2NQ,0.48981974209918316
KLPMQ7TC,0.5988292249184491
UMJZGBBE,0.4473215947299404
7GK2ZGBR,0.44962089059639315
ERRREELU,0.2816424343742092
BKI5ACFU,0.9899212612593971
8T5AFKJG,0.99431562571192
ME9KYHSC,0.133275052561415
VRAPQJHM,0.6975451130906363
FMGBLDYE,0.1573690356698625
DWZPYZBX,0.12976045649238493
SNIVPKKR,0.11836242136210685
XJNQ9KHT,0.74505248212482
V3IEFAEC,0.12653318692822302
VTMBXASC,0.3957806194586314
MIXWGFFC,0.10358225030118023
IUWG7QPX,0.42656641568837306
WRJJLTCK,0.07548870275980649
6TNGTZAN,0.641403123596161
GMT8ZUGH,0.06891869669276048
BCNGB554,0.5266055557323741
5AQEY6FG,0.11469048810562942
7GL6ACRJ,0.5124154746941063
GXP73IE2,0.5148487481794252
KLVZGKUE,0.057614548540771554
OGXMXX77,0.512064032288616
HGCJHHKO,0.12855909713481253
FRCDFYQV,0.11291097457114255
YU4DC9O4,0.9955512556751999
C6J3GIYF,0.08693110045093058
GAYGFFI3,0.4890614384953441
TADHEXKP,0.14762073299752426
89XBMHKX,0.11978891415234809
6FWHGATV,0.42318210302114107
E4MJGWD4,0.2566791807690455
EBSCAURD,0.4425321903961232
W5HA24WU,0.09446720734573494
4QLNBR4U,0.08568116388095066
7KS2UMVA,0.3842441526529091
KHTCBAMX,0.10354896854351178
PC9YE9XV,0.0955283238517112
9UE5JFRH,0.47952395125817987
FONYUPA4,0.12855909713481253
ZVX9E8BD,0.08242831073428256
Q6GAFF4W,0.9880576475647682
IYL8MHNJ,0.19255978072044216
7NU5EVZK,0.45238202466844907
EK2EXX9B,0.9897757424812438
HHGVEIMP,0.11099506943882753
2PUFDBWE,0.7725061354235851
PX28YBIF,0.5186998979920541
DPDV2QKI,0.4668769223071888
BKSRR2CC,0.05041939101466538
4RQ8UA5O,0.49034598235336946
ZYNJ4CG6,0.07433311950532147
9RQ5L9OR,0.08684939856552132
7HLMTQVD,0.4301841866177082
KC8WT6DB,0.08672169053209791
HUTPBLWC,0.48236293620681153
XKFWEHTK,0.5278278493690982
MSD8YSMB,0.5004233130131788
FGPGTVRM,0.5283678328035972
7CQHGDCE,0.5771015143855361
KBJCNJIB,0.7724621686814264
4SNFKN5P,0.08370225898285104
B3HUUBWG,0.110640260821689
YBEXBT39,0.3623952933003303
WSDWB3QF,0.9946500616783466
KSNUJHCK,0.07802371420359555
EJHHMQX5,0.6376739803257176
6KR3ULJB,0.1338507934837342
A2YJKCEJ,0.49027213329816993
CN6XWQXN,0.1338507934837342
XRMTXBVS,0.5677065023310002
BC3GCYXJ,0.6403535685395906
GX2F3CDU,0.19359640203431885
965HM3FA,0.155110521283929
3KSGNPV5,0.10902079449545493
FWNFTGQZ,0.029494182768541474
4RYK6LQD,0.12091630810004275
VG2EM7C6,0.4519349705654659
RZDBVA3A,0.455185557502077
3NC8VEQR,0.11680366383619793
5YJFZMHV,0.43954012444723894
BAGGST8Z,0.4052327731370771
DUYAXSJY,0.15021167605150562
K3K3PRBA,0.12637859637819449
IR5O75FJ,0.4259918940327589
KXDAZPJA,0.08587758337429206
UDUVJPEC,0.1334176736272231
HDXBOPWF,0.11291097457114255
LEDRGM6X,0.08469830132859257
EK7HVXU3,0.07607755799431702
HVZZVPPC,0.5148896700730373
CYMFYPYN,0.28325149075195716
M2BL9ZVT,0.12922322240279466
UPJF8BXL,0.10830898176944571
GASHP2RW,0.41883560094481115
ATNDSJWV,0.4428818464737159
5CFXZH3W,0.07966752656457533
X8WGJXLH,0.5257232527252439
GHVMK2WC,0.10201368176223438
ZSFVAGPH,0.124231409801236
XHRFWGNM,0.917658975430177
8HTQK4PJ,0.47923433973754304
K96Y9BGT,0.0794405861381471
3HJYPSSQ,0.9957546742539513
SVKPPVBH,0.17376702426100796
59OQJA5N,0.0762203858333751
7QTCGD3P,0.6832051170897583
M9S2PNW9,0.6034937686782291
NABN5JZR,0.40685762188396996
DCBLH8SW,0.09885089820304399
DAJSO7IL,0.5626743951444383
7JAUYZLH,0.1174152437871868
TBU5BRM5,0.08271768012644112
FG9HUWUK,0.0672610158496877
EN5BGZ7F,0.44117090052433094
2JWZCLC3,0.4668769223071888
HYZ5EV5Z,0.24477725104816223
EETGEZ5E,0.17916391552218427
9KNUZU6X,0.13233097001962238
RLDVBAQ8,0.549321188491561
3ZDBFJ5K,0.14580686693765652
H93PDTPI,0.45722263719007866
KXCXQZTQ,0.13558373124344825
JXNYTJI7,0.08606454352407711
8YUDPARE,0.05363881780689732
3UAFAHGD,0.12922322240279466
58BXUATW,0.9789708488200356
ZKBG7FAN,0.05360562709236848
MCWF2Y3A,0.08714999687407439
JKKDFXUP,0.08795222513018704
JVYHDWOW,0.0865837565094328
HJGBDVXV,0.5986618744997197
CWASTBYU,0.21747280927241272
M6XG7HIZ,0.5863553789903967
JNQDSNWX,0.1268815101697548
HUHQFWY9,0.13655334329613072
DQBLAX3Y,0.23230941091193882
AI8IRHXU,0.07858890871165577
8V6SEYE3,0.42497225293431906
55BJU99F,0.08740826564179918
PJMTDLIZ,0.07907510178708621
RGNYHMNA,0.07726374132479893
9XZMDD5A,0.08714999687407439
BB6VISTO,0.08566823611449137
SXDDTJP9,0.9356058842416032
XSYPUETY,0.9924936108429881
E2Y5YSND,0.4275984641095092
IA64ARAU,0.11797555904935965
8AABW6HZ,0.13462741039630527
RD46KGZZ,0.1102030136938566
QILPLYXJ,0.11411541087505137
HVPW3C4S,0.704549743914516
GJVE5LXU,0.16048128777263315
RF8QAGRU,0.20129699308155913
7RQQWRFR,0.1130578974795108
7H5DCOZX,0.10178622560439803
NTZUGZPS,0.4293353923373726
AATSLSVA,0.12001242125394807
C6FFHTC2,0.4148896139734718
HYJ6FWGO,0.11666873815340549
DDW6PVBM,0.9955895340482129
WBQNESNF,0.08904910365454327
8LDWQCKG,0.988417693446359
K9X2ZHK7,0.18315406520732902
MVWDBDPJ,0.12124614915739654
MMCFBLKN,0.41747792791301314
CZHSAM8N,0.10662705621758145
QLAWCSZ9,0.3305716312381559
NRL6JLHF,0.41883560094481115
7KRGF5WA,0.11390933505413167
FHR9WNJJ,0.13172653901364037
J8EXDQY4,0.11797555904935965
SHWRRWCB,0.47179580518644604
J5XBHHLN,0.09230800068122721
NQSTCBZK,0.11489788658156644
RGDUHUST,0.4511135626435333
D55ZHSNN,0.07330376611719483
JST425ST,0.14318298616063552
98ZADXYM,0.08253942612493274
GGF6KSWT,0.1234815216506876
PEH8TEWK,0.07830569949280772
F8VSHZWM,0.4279558351285871
GJUIDRQM,0.0912165512589197
JPVIVVBT,0.4736614954470169
EWU2NM3Z,0.40633726816134713
MXSMAWKH,0.13529782708307925
UEKRAUMC,0.1012467137413884
7ETZ4JFA,0.08535354565243637
WYITJIED,0.1197254221349937
NSCTBQ92,0.44464573302506805
EJ5B8VDW,0.11750992692498236
HXQKLKD7,0.34167030418869
LH4OU6LY,0.44005099180040264
YTCYZGCF,0.1252274797238614
5QORRTFG,0.07444704703153872
FERPG4D7,0.47012162462159224
CHXW5LJQ,0.5195233588043823
H42MC4V5,0.20963199052577483
OFJKGRFO,0.2547886882600915
CIYL4T2N,0.11716261927418488
X8JSUFFF,0.09338841937524194
J9OJKGW5,0.9839222902305307
5YNDWIVO,0.463115531907241
EDNHHLTV,0.07754847029617064
CQLHIY9K,0.07573602448136961
FSDPXNSH,0.07335728143680821
S3NGZTJU,0.9949102507329917
JHYVXFPX,0.5449614575592976
FUKCOWGG,0.060254034857698015
OLRXN5HO,0.4808043371860923
RNDIBXU6,0.116002351136772
FOLT4BEQ,0.9955882862762485
FRZGTYWF,0.13363018814637712
94AN38HY,0.49316184533743684
4RXBCRGA,0.9937560373938445
PEZSHDJF,0.06519299006094241
AITKWN9G,0.12176440243129426
RQQBSHHB,0.09780244323637574
FEGAHDQK,0.44941717180186924
7KKOHWKA,0.05320364047467905
HSWPXCPT,0.4275591864543319
LAKJMWFU,0.769442012920312
ESQCXFJK,0.07728310635004143
FJONQMQP,0.10080709012624842
AUGEVPKF,0.10178331264529801
DX2W4SPT,0.12547694487221098
7TGPTQQM,0.09146288624526913
C5BTKZJW,0.12821968605389072
UCUIVLXF,0.27853484594689193
DZHHUNIR,0.4273786965489187
HCELPSRT,0.12663959558499818
FGJEMYPW,0.10411291932397884
FWOLDDRC,0.11796183001789567
MPPGUPDF,0.5171027908518466
KJFQCCI5,0.45738984989210224
FLWWUA4E,0.18315406520732902
DYVPQW9E,0.8272189741590831
NYZVW7YM,0.64760387382334
VZBR8HWR,0.4895904005314716
JHIQ3VIC,0.13113055007734756
AFPFSTED,0.1541273625997559
ECSBHV3S,0.11796183001789567
THEJGRNL,0.5171746114145861
9CA9G24O,0.0847961326245584
7EIHEVJF,0.12932353987094
ESUUI4SR,0.13363018814637712
KII2UWXF,0.11657240908023765
UYZ6PKND,0.135659978936062
WNLKVFGD,0.4701055358664991
FEXJDKK2,0.4833494558126607
VZSWMCJE,0.09710327460946935
93PHEEKQ,0.11420134172935074
ATAAGVKS,0.05824993216977997
7XJCC7IB,0.10149186004237114
DDP7BYYR,0.6920643181837017
QMMTQE4G,0.4771963329766678
O3CXRXKB,0.08865395653976539
MHHRMMJJ,0.08749069367667803
UYHSJGNU,0.48347671563438044
7LAZDTRG,0.08593269683136061
WESZRB46,0.42497225293431906
6TPA4TKH,0.6598437130988526
9DC23OSS,0.6403424890373056
K6RUSHE7,0.46701509458766105
GTWAPWTT,0.40858232391167115
YUKXXTI6,0.41746409376085775
DKWVQMD5,0.12522348981553508
FLR62QSW,0.4684166935129659
CDK2NRCF,0.6316811234082949
53MRAGOI,0.9822907956677712
HUFWCI3B,0.10917840316633755
WSIJH8ZV,0.4530311032468422
DURQNJAH,0.4721059385622866
X65CNRII,0.45025813338132537
MNZKBIHV,0.08593717341212141
83AAKOSZ,0.4559828271221922
J8TJ7VGD,0.08562662670497309
QRVTQ4PD,0.10044044540471582
GMQHDGID,0.06014772155808014
IKIPKLWA,0.5071929319023186
GUCBUHAM,0.4580618869181359
XCZ9JV6Y,0.6572783657544803
GJEJA3P8,0.133275052561415
VZGERQXU,0.5070237920993153
KK46ZHNZ,0.14761854573732316
5U2E6DPP,0.47740718365204404
59LDCKBF,0.4746897932758246
GNFPYT2O,0.5687975221951731
YH7IQOJQ,0.03455865009130697
2KUXPEFD,0.1574533033940279
JTQIRMWM,0.44862130538206024
EXE3DFUU,0.08856605477536555
9D6IZDRC,0.40913469351414433
OWPUKGGE,0.13463017065957789
3GEGVHGK,0.0910380891848289
MGYB4G6E,0.0961202980125742
GSCJWIMP,0.4198545763234134
V7JAYN8Y,0.2211102277612389
RYWFYRLP,0.08825498837917127
4ZDKWHRK,0.7936585491742313
FSZXYO2R,0.5270201414032121
OTU9VSXE,0.4470223510295072
UDQENSRO,0.7203239874284286
NMWPQHFL,0.0949325296536036
FLDZEKTG,0.10532884078752243
VVHESSNU,0.06005422036576461
RTOHQZF3,0.9937560373938445
JSALHUBP,0.09350830803153594
QH7R7FD2,0.5096727117534628
DJB3GW6K,0.4508622155110498
7SPQQSJV,0.6644787663087385
7IL8GDZP,0.13261907180194143
UX9PAMHM,0.11875018397991954
9HP3HSW8,0.22919228609929906
QBJPQLWH,0.9888130057131805
N9QLTQDK,0.08469572021312147
AAAFCZHN,0.4338830077795937
ROHCVNGS,0.3979049285698772
FTEMANQV,0.6930467034367124
SZRSJQCA,0.12922322240279466
2XUBGRX9,0.43335164321948894
GZRUPHTE,0.11095515530595997
YD26EQT9,0.5210908251958222
CNYSRFEE,0.3969110380652775
8BU9VMXM,0.11746205099609477
GJTPDQIR,0.11466770263417869
KFEETJMY,0.6644787663087385
CMZVQ4BR,0.2740379358197001
ECY5CUTZ,0.4765464400749331
KDPK29YB,0.40633726816134713
KDXYEHTB,0.48674277183168235
S65SREQR,0.4428818464737159
KSWMEBFX,0.17319054325213146
3BS9D27M,0.22559687547645432
D2FXGQGS,0.41778816721916484
NKVHMYMD,0.3631813261381478
PH5DQR2Q,0.09885089820304399
8BQJN33C,0.6975451130906363
AUU8UGTG,0.11377265255315153
KT2OMXPY,0.10934204616793713
JB6BCFEA,0.4895904005314716
UWL53RDE,0.42497225293431906
JZZWP9YU,0.13294687183764167
6IHOAXE6,0.05681212683268586
AEB7MVEE,0.45281170651196456
BDQYR5SM,0.12035005191402974
67BG5XWA,0.4750753769873972
RGWJ2KAH,0.08760336160331458
4XGYXPTS,0.12036295452624879
NCCQAGMI,0.9934218006712064
BSRTVUSK,0.08684939856552132
MIAHC6R8,0.1464951662110816
KGRC9HUV,0.08585763612656527
SC9TQGQD,0.6334645237577933
RNIRKRTS,0.11309276617830095
SPGNZB22,0.9957453488699874
WQBKRGSW,0.42656641568837306
F2LTXVJQ,0.4463613196102774
C5PY6GMX,0.12659592266409794
EJ2U8UWE,0.12998256924891344
MZZDW9JQ,0.45431867669913606
2QCXUVZ2,0.10238932796428313
KJ6RG4ET,0.09557224052375948
EWFRW64H,0.36293190981693185
ZSTWSV5D,0.08672169053209791
92YTPZYX,0.1132982510903624
AVMGEEZW,0.12162893729246821
JNNUYE3W,0.18360948987584655
2CMYRUND,0.3337243637845892
EKNKGWIK,0.39402407469136297
QZETWUVH,0.22521563265205452
PGDVMC9S,0.12983159721392312
NYGNEWEQ,0.09036030981837453
SF6ED69B,0.19750545042487097
A4ICAZAN,0.40835539719574626
IMPCQ4MK,0.08672169053209791
J5Z5DQN7,0.1502288971841711
JFXTDHNJ,0.4590319470096049
E2PNP4QE,0.460437034456024
VFTQEPWU,0.05722930316922079
EXREYBHJ,0.5450415221948378
NFQVCTY6,0.4659105489623787
RDWR2NNU,0.522640587863925
J5LUC3LQ,0.10354896854351178
MGA28ZYD,0.32639699916538023
CGQQHGJM,0.4441737255126439
JGKSMAYW,0.11535159862169582
MFPEV2RW,0.4942199632407342
2UFBIRL7,0.12590887539058387
BJR2MCBG,0.2914096746872243
8FTSQBME,0.057780473071827515
UAPDRQQX,0.08684939856552132
HHJVTZOI,0.9926308122790731
SETXE5NA,0.08076946371925466
RXGDXYKF,0.15759333270791945
HNYAGKFG,0.08793430580787172
L9KHV5IF,0.12922322240279466
ZWXHNJ7S,0.07597125712604229
6RPDEOUT,0.10609595540264082
BCGNOCYY,0.08729113607025597
JJEWYKHN,0.19796955998974072
JZ6USA8F,0.1287079665370465
SWECSNM8,0.4698473374708227
MWYU4DYG,0.07399602178869134
JUSJEVHU,0.717381304144526
QCKDSTMR,0.146112469754508
ADXAK7G7,0.9223898961922318
KU9UYYTS,0.9945025638787992
IBCDJTGC,0.09846580077623526
KJVPTXBV,0.11945658819375533
DV7UQFQI,0.1176966972515514
FKIM79FH,0.4580618869181359
EAEDD5RX,0.9897404214045273
HMEY36HD,0.3430030432350848
BHWPG4AM,0.20005135003419705
LCSSPXYX,0.1455740219136018
JRCNKYAM,0.4275591864543319
VW53YIB9,0.15481174209449414
4IVROQWZ,0.1234815216506876
VMAJ2PA3,0.42656641568837306
CA6WETGS,0.18444067662636895
FSWUPYPR,0.42059986400071697
LDQTP4ED,0.11879797152132411
BG2G2BZV,0.1809349490390164
ESPUM3CG,0.4278704084464549
NBONA6QJ,0.12917696253129868
AUAWU8BH,0.7636716267269561
EX2LMYA7,0.10532884078752243
IUFJJ8G4,0.12186098020999024
9JA4AMRN,0.08472163396364916
ZXLFXBYP,0.05893809474759635
QFEEHTOJ,0.5440529592447378
YZ5PXXYE,0.1342561117981759
2GW9FRAS,0.4698473374708227
MEMBT3QA,0.11746205099609477
JDBDW7LK,0.5755797434564651
RLVNQAAB,0.43039312870208263
4G64UF8M,0.17968591233924802
ND68BFFF,0.46441149465754783
NIH8Q2MS,0.07265544189850578
BLNAAVXZ,0.11583800413936249
NJI6MWOX,0.03281050049320193
XOPA4E9T,0.08833696135449633
G2SHBXYT,0.4519349705654659
8WXBZVG7,0.12855909713481253
VFTMYFHV,0.5096066549060004
QWZN9TTE,0.38822030557716164
VNQOB59E,0.41907819134972357
MFQY6ROR,0.5071418712931489
RZQP7QBD,0.4753158173334179
43JFRWPQ,0.0824321403422542
FRWMMZI2,0.46005604399031974
CGR6KVZA,0.3430030432350848
9ZYVZHFU,0.0782532953355158
YWPQLD5T,0.1329249413506973
DSJ2GSM8,0.767685411347199
KRZXMDK4,0.12934199973060545
FG8Y2N5S,0.9852382832238575
DR4BUFTZ,0.08833918699550418
5SXK5QYZ,0.49833795112254115
GWNMFB8F,0.11853865141901851
OLF6XQNA,0.4275591864543319
GGPHH5SB,0.4589933209665254
FGJF736Y,0.42497225293431906
ZCU5UUZX,0.09115172194115556
MFMEM345,0.12284501104402268
BCUBWDCB,0.5186144995620197
HLWWTKY6,0.49256660355437387
ACVKZUTJ,0.3487399770667596
CTJNBKBB,0.20787632568936368
CY6EE2YO,0.4517225877503942
HP3FUAFA,0.4408381958648532
